TotalSuspiciousRecords,DomainFetched,AttackCoverage,AttackRuntime (msec),AttackSpeed (domain per msec)
48,243,0.9798387096774194,132,1.8409090909090908
48,243,0.9798387096774194,163,1.49079754601227
48,243,0.9798387096774194,125,1.944
48,243,0.9798387096774194,150,1.62
48,243,0.9798387096774194,172,1.4127906976744187
48,243,0.9798387096774194,185,1.3135135135135134
48,243,0.9798387096774194,111,2.189189189189189
48,243,0.9798387096774194,115,2.1130434782608694
48,243,0.9798387096774194,103,2.3592233009708736
48,243,0.9798387096774194,103,2.3592233009708736
48,243,0.9798387096774194,114,2.1315789473684212
48,243,0.9798387096774194,145,1.6758620689655173
48,243,0.9798387096774194,105,2.3142857142857145
48,243,0.9798387096774194,174,1.396551724137931
48,243,0.9798387096774194,102,2.3823529411764706
48,243,0.9798387096774194,128,1.8984375
48,243,0.9798387096774194,176,1.3806818181818181
48,243,0.9798387096774194,100,2.43
48,243,0.9798387096774194,97,2.5051546391752577
48,243,0.9798387096774194,98,2.479591836734694
48,243,0.9798387096774194,143,1.6993006993006994
48,243,0.9798387096774194,118,2.059322033898305
48,243,0.9798387096774194,159,1.528301886792453
48,243,0.9798387096774194,135,1.8
48,243,0.9798387096774194,103,2.3592233009708736
48,243,0.9798387096774194,101,2.405940594059406
48,243,0.9798387096774194,131,1.8549618320610688
48,243,0.9798387096774194,160,1.51875
48,243,0.9798387096774194,137,1.7737226277372262
48,243,0.9798387096774194,135,1.8
48,243,0.9798387096774194,184,1.3206521739130435
48,243,0.9798387096774194,167,1.4550898203592815
48,243,0.9798387096774194,112,2.169642857142857
49,243,0.9798387096774194,138,1.7608695652173914
49,243,0.9798387096774194,156,1.5576923076923077
49,243,0.9798387096774194,149,1.6308724832214765
49,243,0.9798387096774194,103,2.3592233009708736
49,243,0.9798387096774194,127,1.9133858267716535
49,243,0.9798387096774194,103,2.3592233009708736
49,243,0.9798387096774194,108,2.25
49,243,0.9798387096774194,166,1.463855421686747
49,243,0.9798387096774194,158,1.5379746835443038
49,243,0.9798387096774194,109,2.229357798165138
49,243,0.9798387096774194,110,2.209090909090909
49,243,0.9798387096774194,130,1.8692307692307693
49,243,0.9798387096774194,149,1.6308724832214765
49,243,0.9798387096774194,144,1.6875
49,243,0.9798387096774194,112,2.169642857142857
49,243,0.9798387096774194,164,1.4817073170731707
49,243,0.9798387096774194,108,2.25
49,243,0.9798387096774194,150,1.62
49,243,0.9798387096774194,118,2.059322033898305
49,243,0.9798387096774194,145,1.6758620689655173
49,243,0.9798387096774194,115,2.1130434782608694
49,243,0.9798387096774194,170,1.4294117647058824
49,243,0.9798387096774194,174,1.396551724137931
49,243,0.9798387096774194,130,1.8692307692307693
49,243,0.9798387096774194,148,1.6418918918918919
49,243,0.9798387096774194,143,1.6993006993006994
49,243,0.9798387096774194,122,1.9918032786885247
49,243,0.9798387096774194,121,2.0082644628099175
49,243,0.9798387096774194,181,1.3425414364640884
49,243,0.9798387096774194,116,2.0948275862068964
49,243,0.9798387096774194,154,1.577922077922078
49,243,0.9798387096774194,108,2.25
49,243,0.9798387096774194,106,2.292452830188679
49,243,0.9798387096774194,146,1.6643835616438356
49,243,0.9798387096774194,107,2.2710280373831777
49,243,0.9798387096774194,112,2.169642857142857
49,243,0.9798387096774194,106,2.292452830188679
49,243,0.9798387096774194,140,1.7357142857142858
49,243,0.9798387096774194,131,1.8549618320610688
49,243,0.9798387096774194,96,2.53125
49,243,0.9798387096774194,112,2.169642857142857
49,243,0.9798387096774194,167,1.4550898203592815
49,243,0.9798387096774194,107,2.2710280373831777
49,243,0.9798387096774194,134,1.8134328358208955
49,243,0.9798387096774194,131,1.8549618320610688
49,243,0.9798387096774194,89,2.730337078651685
